content,type
#午间话题# @杨幂 @赵丽颖 @倪妮 @唐嫣 @Dear-迪丽热巴 @杨紫 @我是娜扎 @钟楚曦 @虞书欣Esther @赵露思的微博 @周也yeah @田曦薇 ......#女星复古名伶造型#谁最美？ ,娱乐
"#小松菜奈菅田将晖得子##小松菜奈生子# 9日，小松菜奈、菅田将晖宣布得子喜讯，“在此向大家报告，我们的家庭中诞生了新的生命。”据悉，两人于2021年结婚，曾共同出演《错乱的一代》《溺水小刀》《糸》三部电影。恭喜！
 ",娱乐
"【午间娱乐播报】
话剧#演员尚梦初逝世#网页链接#周杰伦昆凌飞奔相拥#好甜
网页链接
《全员加速中》官方在粉丝群回应争议
网页链接
宋茜《#山河枕#》出妆路透释出
网页链接
王星越金发造型
网页链接
 ",娱乐
#萧亚轩前男友黄皓晒宝宝脚丫照##萧亚轩前男友黄皓当爸#？9日，萧亚轩前男友黄皓发文：“好久不见”，并晒出一张手捧婴儿脚丫的照片，疑似已升级当爸爸。据悉，黄皓与萧亚轩2021年传出分手，去年7月黄皓承认结婚，女方是他的邻居，年纪比他大。 ,娱乐
#谢霆锋说王菲不滑雪##谢霆锋澄清谢贤患病# 据港媒，谢霆锋@锋味 参加活动被问王菲@veggieg 是否喜欢滑雪，他表示王菲不喜欢滑雪。再被追问女友的事，他则微笑称：“不说这些了！”早前，有传闻称谢贤患病，谢霆锋也替父亲澄清：“希望大家不要乱传，他很好，我们过年期间还有见面。” ,娱乐
"#阿乐辣评bot# X #53岁雪姨爆改女爱豆#近日，53岁的@演员王琳 参加《乘风2024》新路透曝光，金发半扎马尾造型秒变御姐，网友辣评：“雪姨爆改女团爱豆
” ",娱乐
"#刘亦菲 往高长没往横的长# 阿乐考古到@刘亦菲 早年的采访，被男粉叫姐姐，她调侃：“#你叫我姐姐你多大呀#”
被问在美国吃高脂肪食品，是怎么保持身材的，她耿直回应：“其实吃了很多，但是就是往高长，没往横的长。”#阿乐时光机# 
新浪娱乐的微博视频
 ",娱乐
"#与凤行定档##赵丽颖演的沈璃好有气场# @赵丽颖 @林更新 《与凤行》发布定档预告，官宣3月18日播出。沈璃一杆银枪一身戎装气场好强：“我碧苍王沈璃，以命立誓，此仇必报”！ 
新浪娱乐的微博视频
 ",娱乐
"#安藤樱给自己颁奖##安藤樱看起来快碎了# 来看昨晚日本电影学院奖上的搞笑一幕！安藤樱作为上一届最佳女配角奖得主担任颁奖嘉宾，却没想到自己蝉联了该奖项，念出得奖者后的那一刻感觉姐姐的表情快碎了
 
新浪娱乐的微博视频
 ",娱乐
#娜塔莉波特曼正式离婚# 据外媒，娜塔莉·波特曼与老公本杰明·米派德去年7月提交离婚申请，并于上个月在法国正式离婚。据悉，两人因拍摄《黑天鹅》相恋，婚后育有一双子女，男方去年5月被曝出出轨，两人随后分居。一位朋友透露，娜塔莉最开始很不好受，好在她重新振作，如今变得更加坚强。 ,娱乐
#樱桃小丸子的声优去世# 据日媒，日本著名声优TARAKO于3月8日去世，享年63岁。她的家人向富士电视台和所属事务所告知该消息，葬礼仅邀请家属参加，去世的原因尚未公开。据悉，她因在《樱桃小丸子》中担任樱桃子/小丸子的配音而被人熟知。 ,娱乐
"#阿乐今日问#：#童年追过的经典日漫# 你最喜欢哪一部？
 
 
网页链接
 ",娱乐
#旧爱浪# 2021年《长歌行》，刘宇宁饰演皓都，看似冰冷无情，实则情感深沉。“没想到失之东隅，收之桑榆啊。” ,娱乐
"【9-17时要闻回顾】
经纪人否认大S需长时间卧床
网页链接#杨紫的学生证#网页链接#张纪中妻子回应怀孕#网页链接
伊能静说儿子有自己的名字
网页链接
夏克立再度出庭 不回应官司进展
网页链接
 ",娱乐
"#阿乐i舞台# 20151224，@刘忻 在《我是歌手 谁来踢馆》表演《残忍的缠绵》，黑衣灰发，深情吟唱，“当世界只剩下一片黑暗，是不是还有你陪伴，笑容浅浅穿着白色旧衬衫，尤如曾经少年。”阿乐来dream她和@郭碧婷 在《乘风2024》合作这首！
 
新浪娱乐的微博视频
 ",娱乐
"#阿乐辣评bot# X #姚琛你不solo谁solo# 
8日，有网友拍到@姚琛 在乌兰察布高铁站接到老板JYP，随后JYP还晒出了两人合照。网友辣评：“姚琛你不solo谁solo”，哈哈哈阿乐给颁个最佳员工！
 ",娱乐
#张学友新冠阳性正在家隔离##张学友发文回应演唱会取消# 日前，#张学友疑因上呼吸道感染就医#并取消上海三场演唱会引发关注。8日，他本人透过环球音乐报平安，他表示自己确认新冠阳性，目前正在服用特效药，“希望能在下周以正常表演状态再在上海的舞台和大家见面”。 ,娱乐
#成龙悼念鸟山明##成龙发博悼念鸟山明# 8日，@成龙 发文悼念鸟山明：“鸟山明先生，感谢你创造了那么多经典作品，它们会永远与世界同在，走好。”据悉，#鸟山明曾说没有成龙的醉拳就没有龙珠#，自己看《醉拳》不下70次。《龙珠》中悟空的性格设计中有成龙的影子，漫画龟仙人的名字“程龙”与成龙同音。 ,娱乐
"#爱奇艺3月片单# 《长风破浪》@UNIQ-王一博 @李沁 @王阳0313 《烈焰》@任嘉伦Allen  @邢菲_  新剧来袭，《大理寺少卿游》《唐人街探案2》《紫川·光明三杰》《奔赴星辰的我们》火热放送中。#阿乐今日问#：你最想追哪部？ 
 
网页链接
 ",娱乐
#众星悼念鸟山明# 8日，#鸟山明工作室发讣告#表示，鸟山明仍有几部作品在热情地创作中，“他还有很多事情要实现，却只能给这个世界留下漫画和艺术作品。”《火影忍者》 作者岸本齐史、《灌篮高手》作者井上雄彦发文感谢鸟山老师，@柯佳嬿 @乌合麒麟 @郭帆FrantGwo @文牧野 @叫兽易小星 等中国业界知名人士纷纷发博表示悼念。#乌合麒麟 代表日本漫画的黄金时代落幕了#,娱乐
#赛琳娜为男友庆生##赛琳娜晒照为男友庆生# 8日，@SelenaGomez 在社交平台大晒情侣照为男友Benny Blanco庆生，并配文：“生日快乐宝贝！你稳定的情绪、积极的性情、令人难以置信的天赋、不可否认的幽默和善良的心令我折服。我爱你。”两人于去年12月官宣恋情。好高调的示爱…… ,娱乐
#午间话题#《龙珠》《阿拉蕾》《蜡笔小新》《火影忍者》《哆啦A梦》《名侦探柯南》《灌篮高手》《海贼王》《精灵宝可梦》《魔卡少女樱》《数码宝贝》《圣斗士星矢》......#童年追过的经典日漫# 你最喜欢哪一部？#鸟山明去世# ,娱乐
"【午间娱乐播报】#张学友疑因上呼吸道感染就医#网页链接#姚琛机场接朴振英#网页链接
宋佳山崎贤人同框
网页链接#张元英为了保持清醒掐自己大腿#网页链接
张艺兴比心祝福妇女节快乐
网页链接
 ",娱乐
"#金秀贤亲手发签名照# 7日，有粉丝晒出@金秀贤 出席新剧发布会下班视频，金秀贤看到热情的粉丝也打趣地跳起舞，给予粉丝积极的回应，然后数了数在场的粉丝人数，让助理拿来签名照，安抚粉丝稍等片刻，回到车上签好了再来亲手给粉丝们一个一个发。欧巴真的太贴心了，#金秀贤粉丝吃得真好#啊！
（视频cr.logo） 
新浪娱乐的微博视频",娱乐
"#海贼王作者发文悼念鸟山明# 8日，《龙珠》漫画家#鸟山明去世#，《海贼王》作者尾田荣一郎发文悼念：“您与其他先驱一起，开创了大人与孩子都能享受漫画的时代。”#集英社JUMP系杂志编辑部集体悼念鸟山明#：“老师创作的充满魅力的角色和超前的设计理念给众多漫画家和创造者带来了巨大的影响。”
 ",娱乐
#酷玩乐队主唱达妹订婚##马汀达妹订婚# 据英媒，Coldplay主唱Chris Martin和”达妹“Dakota Johnson订婚。两人已交往6年，马汀于2021年向达妹求婚成功。恭喜！ ,娱乐
"#阿乐时光机##龙珠有多经典# 据日媒8日报道，《龙珠》漫画家#鸟山明去世#，一起来回顾动漫经典OP：“很久很久以前流传着一个古老传说，这世上存在着七颗名为龙珠的圆球散落各处，只要集齐七颗龙珠并念出咒文，便可召唤出神龙，无论任何愿望都可替许愿人达成”。是阿乐的童年啊！
 
新浪娱乐的微博视频",娱乐
#龙珠漫画家鸟山明去世##鸟山明去世# 据日媒，《龙珠》漫画家鸟山明因急性硬膜下血肿去世，享年68岁。他的成名之作《#阿拉蕾#》 和代表作《龙珠》在全世界都极受欢迎。 ,娱乐
"#阿乐留声机# ""Say you'll remember me,Standing in a nice dress staring at the sunset babe.Red lips and rosy cheeks,say you'll see me again Even if it's just in your.Wildest dreams aah ha,Wildest dreams aah ha.""——《Wildest Dreams》Taylor Swift 
新浪娱乐的微博视频
 ",娱乐
#黄旭熙4月将solo出道##LUCAS黄旭熙将solo出道# 8日，据韩媒，威神V、NCT前成员@黄旭熙_LUCAS444 将于今年4月以solo歌手身份出道，当前正在紧锣密鼓地筹备第一张专辑。#黄旭熙4月solo出道# ,娱乐
"#唐探2这一集演的是萝莉岛吧# 网剧《唐人街探案2》小雅@孙伊涵Annie 勇敢向警方揭开MASK组织的罪恶真面目，这个组织把女孩骗到线下，强制性交易并视频传到网上去供“会员”购买，以此控制威胁这群女孩，让她们沦为组织会员的奴隶……这一集的案件细思极恐，#唐探2好敢拍#！ 
新浪娱乐的微博视频
 ",娱乐
"【0-9时要闻回顾】
法国偶遇#滕光正 孙怡#网页链接#昆凌喊周杰伦baby#网页链接#陈哲远包场檀健次电影#网页链接
周兴哲透露婚礼进度
网页链接
饥饿游戏前传男主新片
网页链接
 ",娱乐
#汤姆克鲁斯急于结婚吓走未婚妻# 据外媒，有知情人士透露，“阿汤哥”汤姆·克鲁斯最近向埃尔西娜·海罗娃（Elsina Khayrova）求婚，并计划举办一场耗资1000万美元的奢华婚礼，埃尔西娜最初答应了求婚，但被阿汤哥的强烈反应吓坏了，向他提出分开。据悉，二人于去年12月初在派对上公开恋情。 ,娱乐
#92岁默多克第六次订婚# 当地时间3月7日，福克斯和新闻集团前董事长、92岁的鲁伯特·默多克与女友埃琳娜·朱科娃订婚。公司发言人称，婚礼将在默多克位于加州的莫拉加葡萄园和庄园举行。新娘朱科娃来自莫斯科，现年67岁，是一名退休的分子生物学家，两人于去年夏天开始约会。 ,娱乐
"#网飞版三体终极预告# 网飞《三体》终极预告发布，改编自刘慈欣小说，由《权游》主创大卫·贝尼奥夫&D·B·威斯携手亚历山大·伍打造，刘慈欣和刘宇昆任顾问制作人，曾国祥执导首集，将于3.21上线。讲述1960年代的一名中国女性的一个决定影响了一群身处现代的科学家，也掀起了人类史上最重大的威胁。 
新浪娱乐的微博视频",娱乐
#白石麻衣菊池风磨恋爱##白石麻衣菊池风磨分手又复合# 8日，据日媒，“Sexy Zone”的菊池风磨(29)和原“乃木坂46”的女演员白石麻衣(31)正在认真交往中，且两人被曝几年前就曾交往过，但因为工作忙选择了分手，去年复合且以结婚为前提进行交往。 ,娱乐
"【17-24时要闻回顾】#小S因公公去世停工一周#网页链接
 #赛琳娜评论自己和比伯视频#网页链接
 #胡先煦晒花少团打call视频#网页链接
 #金秀贤给粉丝挨个发签名#网页链接
 
刘嘉玲现身霉霉演唱会
网页链接
 ",娱乐
"#阿乐留声机##易烊千玺唱宝贝会笑出梨涡# “我的宝贝宝贝，给你一点甜甜，让你今夜都好眠，我的小鬼小鬼，逗逗你的眉眼，让你喜欢这世界，哗啦啦啦啦啦我的宝贝，倦的时候有个人陪。”——《宝贝》易烊千玺（翻唱） 
新浪娱乐的微博视频
 ",娱乐
"#白客猜Fx成员用排除法##白客 贝尔和郭敬明还有合作啊# @cucn201白客 看图识韩团，每一个都很熟但就是说不出名字，抖了一地的包袱捡都捡不完
猜F(x)成员用排除法，“Jessica（卡）的妹妹就是Jessi（车）”，“少女时代那个头儿（指泰妍）”，“（对着jennie）这个不知道就过分了，但确实不知道叫啥名儿”，工作人员问贝尔的绝技，白客：“《爵迹》？贝尔和郭敬明还有合作啊！”哈哈哈哈哈哈哈 
新浪娱乐的微博视频",娱乐
"#小浪尬聊室# 带图来提名性张力最绝的男星
 ",娱乐
#旧爱浪# 2016年《睡在我上铺的兄弟》，李现饰演“忠义猛男”—谢训。“现在我存够了钱，买了车，你又不要了。” ,娱乐
"#岳千灵发现顾寻就是校草##顾寻漫漫追妻路功亏一篑# 《#别对我动心#》顾寻@我是林一同学 掉马，承认自己就是游戏中的ID“校草”，岳千灵@周也yeah 回想自己一直向他诉说心事，却被蒙在鼓里，一气之下生气离开，刚刚同组工作缓和关系的顾寻，“追妻路”再次归零。小虐怡情，阿乐给你们一集时间马上和好
 
新浪娱乐的微博视频",娱乐
"#秦岚 没有必要活在别人眼中##秦岚身上有种通透的姐姐感#  @秦岚 真的好豁达好通透
没有必要去活在别人眼中，那些所谓的好与不好，自知才是最重要的，只要你是有才华的，你一样会发光；很多事情解不开过不去，只有自己去顺应一切才得解，“快乐是最容易的但也是最难的，但是快乐才是最重要的。”学会和解，拥抱快乐才是真谛",娱乐
"#你的横店人脉# 来了！#横店探班季#启动，新浪娱乐独家探班《五福临门》《献鱼》《千香引》《橘祥如意》……等七大横店在拍剧组，《不一样的剧会》和主演面对面畅聊趣事，还有娱理深度对谈幕后主创、短剧拍摄片场实地探访
还在N刷《陈情令》《莲花楼》《星汉灿烂》？故地重游带你打卡剧中名场面！还想我们带你去哪？快来参与线上投票！至于横店有啥好吃的？“常驻人口”美食问卷大发放，掌握明星独家口味
更多横店人脉资讯，关注@新浪娱乐 @微博电视剧 @新浪电视 敬请期待！",娱乐
#经纪人回应大S穿搭##大S经纪人 请大家善待一个爱孩子的母亲# 7日据台媒，@大S 经纪人廖玮琪回应大S穿搭争议，称大S当日穿着为自己购买且低调敬重长辈，曝光是由强闪光灯造成；手指上的红色光疗及白髮，家中遭逢巨变无心收拾。经纪人表示：“一直以来大S从心底敬重逝者，不真实的假消息与网络暴力还要持续多久？沉默不代表承认，孩子已经会上网了，请大家善待一个爱孩子的母亲，这两年真的够了。”,娱乐
